Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000086478	0.02142857142857143	0.02142857142857143	0.02	0.036	0.0	0.0	0.26
ENSMUSG00000086479	0.015714285714285715	0.0	0.065	0.041999999999999996	0.0	0.01125	0.0
ENSMUSG00000086480	0.09285714285714286	0.10857142857142857	0.045000000000000005	0.064	0.028571428571428574	0.10250000000000001	0.0
ENSMUSG00000086481	0.9314285714285715	0.9814285714285713	0.8183333333333334	1.386	1.3314285714285712	1.01375	0.59
ENSMUSG00000086487	0.0	0.0	0.005	0.0	0.004285714285714286	0.0	0.0
ENSMUSG00000086493	0.0	0.0	0.03833333333333334	0.0	0.0	0.03	0.0
ENSMUSG00000086494	3.6199999999999997	3.3071428571428574	3.065	3.0200000000000005	3.3571428571428577	3.3012499999999996	5.19
ENSMUSG00000086495	0.1457142857142857	0.04142857142857143	0.03	0.02	0.06571428571428571	0.01375	0.1
ENSMUSG00000086496	0.0	0.0014285714285714286	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086499	0.0	0.01	0.0	0.0	0.014285714285714287	0.0	0.0
ENSMUSG00000086502	0.9514285714285714	0.9728571428571428	0.9816666666666668	0.908	1.2171428571428573	0.98375	0.98
ENSMUSG00000086503	0.002857142857142857	0.002857142857142857	0.016666666666666666	0.034	0.01714285714285714	0.00125	0.01
ENSMUSG00000086504	0.018571428571428572	0.03142857142857143	0.03666666666666667	0.022	0.0	0.0	0.0
ENSMUSG00000086507	0.06	0.04714285714285714	0.02	0.018	0.02	0.03375	0.04
ENSMUSG00000086513	0.055714285714285716	0.05857142857142857	0.03	0.028000000000000004	0.07285714285714286	0.053750000000000006	0.05
ENSMUSG00000086514	0.0071428571428571435	0.012857142857142857	0.0033333333333333335	0.026000000000000002	0.012857142857142857	0.01875	0.0
ENSMUSG00000086515	0.0	0.0	0.09333333333333334	0.0	0.012857142857142857	0.00875	0.0
ENSMUSG00000086517	0.06571428571428571	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086522	0.022857142857142857	0.02	0.018333333333333333	0.068	0.012857142857142857	0.00875	0.0
ENSMUSG00000086524	0.018571428571428572	0.012857142857142857	0.043333333333333335	0.0	0.017142857142857144	0.01375	0.0
ENSMUSG00000086526	0.15	0.1157142857142857	0.11333333333333333	0.296	0.09714285714285716	0.22500000000000003	0.12
ENSMUSG00000086527	0.02	0.005714285714285714	0.013333333333333334	0.01	0.01	0.00375	0.0
ENSMUSG00000086528	0.0	0.005714285714285714	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086529	0.012857142857142857	0.024285714285714282	0.0	0.05	0.025714285714285714	0.027500000000000004	0.0
ENSMUSG00000086530	0.03142857142857143	0.008571428571428572	0.02	0.05	0.021428571428571432	0.043750000000000004	0.0
ENSMUSG00000086533	0.30142857142857143	0.18285714285714283	0.4216666666666667	0.732	0.2657142857142857	0.17	0.35
ENSMUSG00000086534	0.0014285714285714286	0.0	0.0	0.0	0.0014285714285714286	0.0025	0.0
ENSMUSG00000086536	0.048571428571428564	0.06714285714285714	0.075	0.05600000000000001	0.09	0.06	0.0
ENSMUSG00000086537	0.011428571428571429	0.018571428571428572	0.011666666666666665	0.0	0.06142857142857144	0.015000000000000001	0.0
ENSMUSG00000086539	0.027142857142857146	0.032857142857142856	0.015000000000000001	0.017999999999999995	0.012857142857142857	0.0425	0.01
ENSMUSG00000086541	0.030000000000000002	0.012857142857142857	0.02666666666666667	0.014000000000000002	0.0071428571428571435	0.0175	0.0
ENSMUSG00000086544	1.2985714285714285	0.9742857142857143	1.791666666666667	0.8039999999999999	1.3857142857142857	1.125	0.4
ENSMUSG00000086546	0.0	0.054285714285714284	0.0	0.052000000000000005	0.0	0.01875	0.0
ENSMUSG00000086547	0.0	0.0	0.0	0.0	0.014285714285714287	0.0	0.0
ENSMUSG00000086549	0.0642857142857143	0.018571428571428572	0.17500000000000002	0.08600000000000001	0.15285714285714286	0.053750000000000006	0.12
ENSMUSG00000086552	0.1742857142857143	0.3314285714285714	0.008333333333333333	0.022000000000000002	0.9442857142857142	0.7225	0.06
ENSMUSG00000086554	0.3442857142857143	1.2642857142857142	0.23666666666666666	0.524	1.022857142857143	1.0000000000000002	0.45
ENSMUSG00000086555	0.017142857142857144	0.0	0.008333333333333333	0.006	0.0	0.0	0.02
ENSMUSG00000086556	0.032857142857142856	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086557	0.004285714285714286	0.0	0.005	0.008	0.008571428571428572	0.0	0.02
ENSMUSG00000086560	0.0	0.0	0.0	0.0	0.022857142857142857	0.0	0.0
ENSMUSG00000086561	0.0842857142857143	0.04857142857142858	0.011666666666666667	0.064	0.1442857142857143	0.043750000000000004	0.07
ENSMUSG00000086564	0.08857142857142855	0.09142857142857144	0.155	0.13	0.16714285714285712	0.07125000000000001	0.19
ENSMUSG00000086567	0.02428571428571429	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086573	0.02	0.0	0.016666666666666666	0.0	0.02	0.01625	0.12
ENSMUSG00000086575	0.0	0.038571428571428576	0.06666666666666667	0.0	0.0	0.0	0.23
ENSMUSG00000086578	0.0	0.14285714285714285	0.0	0.0	0.012857142857142857	0.00625	0.0
ENSMUSG00000086580	0.05285714285714286	0.01	0.013333333333333334	0.0	0.022857142857142857	0.01	0.0
ENSMUSG00000086582	0.028571428571428574	0.028571428571428574	0.0	0.0	0.03142857142857143	0.0	0.0
ENSMUSG00000086583	346.97571428571433	360.2928571428571	394.46000000000004	368.49	440.31428571428575	364.22375	507.06
ENSMUSG00000086584	0.005714285714285714	0.005714285714285714	0.0033333333333333335	0.0	0.002857142857142857	0.02875	0.12
ENSMUSG00000086585	0.014285714285714287	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086587	2.6142857142857143	3.482857142857143	2.5866666666666664	3.0660000000000003	2.8414285714285716	3.05	1.85
ENSMUSG00000086589	0.2257142857142857	0.23142857142857146	0.27666666666666667	0.19	0.22857142857142856	0.24499999999999997	0.24
ENSMUSG00000086591	0.5800000000000001	0.3642857142857143	0.6516666666666667	0.602	0.5542857142857144	0.42	0.78
ENSMUSG00000086593	7.484285714285713	6.0442857142857145	7.31	6.1	6.064285714285714	6.09	8.96
ENSMUSG00000086594	0.22714285714285712	0.3614285714285715	0.18666666666666668	0.372	0.33571428571428574	0.10625000000000001	0.43
ENSMUSG00000086595	0.0	0.02428571428571429	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086596	0.002857142857142857	0.005714285714285714	0.006666666666666667	0.022	0.0	0.00625	0.01
ENSMUSG00000086598	0.011428571428571429	0.027142857142857146	0.006666666666666667	0.019999999999999997	0.01	0.013749999999999998	0.0
ENSMUSG00000086600	0.0	0.02857142857142857	0.016666666666666666	0.0	0.014285714285714287	0.0075	0.0
ENSMUSG00000086601	0.0	0.0	0.0	0.034	0.0	0.0	0.0
ENSMUSG00000086602	0.0014285714285714286	0.0	0.0033333333333333335	0.0	0.0	0.0	0.0
ENSMUSG00000086603	0.018571428571428572	0.04571428571428571	0.09999999999999999	0.066	0.018571428571428572	0.08000000000000002	0.11
ENSMUSG00000086604	0.14142857142857143	0.10142857142857142	0.205	0.09000000000000001	0.10857142857142857	0.11124999999999999	0.13
ENSMUSG00000086606	0.5	0.2957142857142857	0.4566666666666667	0.4960000000000001	0.31857142857142856	0.42	1.67
ENSMUSG00000086607	0.018571428571428572	0.03285714285714286	0.023333333333333334	0.084	0.012857142857142859	0.026250000000000002	0.01
ENSMUSG00000086610	2.46	2.867142857142857	2.2550000000000003	2.3560000000000003	3.1557142857142857	3.06	1.21
ENSMUSG00000086617	0.0	0.0	0.19166666666666665	0.0	0.0	0.0	0.0
ENSMUSG00000086618	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	0.0
ENSMUSG00000086621	0.0	0.011428571428571429	0.011666666666666667	0.0	0.03428571428571429	0.0	4.42
ENSMUSG00000086628	17.974285714285717	10.057142857142859	15.406666666666665	8.658000000000001	11.137142857142859	8.767500000000002	13.35
ENSMUSG00000086629	1.9528571428571428	1.2228571428571429	1.9749999999999999	0.642	2.084285714285714	1.135	1.43
ENSMUSG00000086631	0.0	0.0	0.016666666666666666	0.0	0.0014285714285714286	0.0	0.0
ENSMUSG00000086637	0.01	0.0	0.028333333333333332	0.04	0.0	0.03	0.0
ENSMUSG00000086638	0.2857142857142857	0.29857142857142854	0.20166666666666666	0.28	0.26571428571428574	0.22874999999999998	0.46
ENSMUSG00000086644	0.11857142857142858	0.1542857142857143	0.18000000000000002	0.126	0.12285714285714287	0.12875	0.0
ENSMUSG00000086645	0.008571428571428572	0.0	0.0033333333333333335	0.0	0.011428571428571429	0.005	0.0
ENSMUSG00000086650	0.012857142857142857	0.0	0.0	0.016	0.0	0.0	0.0
ENSMUSG00000086652	0.055714285714285716	0.19571428571428573	0.06666666666666667	0.12	0.032857142857142856	0.06	0.08
ENSMUSG00000086654	0.03	0.02142857142857143	0.0	0.0	0.03	0.0225	0.0
ENSMUSG00000086655	0.008571428571428572	0.002857142857142857	0.016666666666666666	0.02	0.0	0.01625	0.0
ENSMUSG00000086656	0.0	0.0	0.0	0.016	0.0	0.0	0.0
ENSMUSG00000086657	1.2899999999999998	0.8657142857142857	1.6116666666666664	1.2979999999999998	1.2342857142857144	0.89	1.32
ENSMUSG00000086662	0.0014285714285714286	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086665	0.11285714285714286	0.07857142857142858	0.08833333333333333	0.062	0.05142857142857143	0.07750000000000001	0.0
ENSMUSG00000086666	0.0	0.01	0.0	0.048	0.01	0.06875	0.0
ENSMUSG00000086669	0.0	0.16285714285714287	0.0	0.636	0.0	0.19374999999999998	0.0
ENSMUSG00000086670	5.615714285714286	2.838571428571428	6.513333333333333	2.166	4.028571428571429	3.1950000000000003	7.48
ENSMUSG00000086676	0.0	0.0	0.008333333333333333	0.004	0.004285714285714286	0.0	0.0
ENSMUSG00000086677	0.038571428571428576	0.03142857142857143	0.034999999999999996	0.012	0.08857142857142859	0.049999999999999996	0.0
ENSMUSG00000086679	0.49142857142857144	0.4942857142857143	0.49	0.42000000000000004	0.16571428571428573	0.41625000000000006	2.52
ENSMUSG00000086680	0.04857142857142858	0.05142857142857143	0.025000000000000005	0.0	0.022857142857142857	0.021249999999999998	0.0
ENSMUSG00000086681	0.0	0.011428571428571429	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086682	0.10714285714285714	0.14142857142857143	0.16666666666666666	0.10200000000000001	0.21142857142857144	0.16875	0.11
ENSMUSG00000086686	0.0	0.0	0.0	0.05800000000000001	0.0	0.0075	0.0
ENSMUSG00000086688	0.46714285714285714	0.46428571428571425	0.4233333333333333	0.378	0.5985714285714286	0.44875000000000004	0.23
ENSMUSG00000086689	0.0	0.0	0.0	0.012	0.008571428571428572	0.00875	0.0
ENSMUSG00000086691	0.0	0.0	0.19166666666666665	0.0	0.0	0.1275	0.0
ENSMUSG00000086693	0.024285714285714282	0.014285714285714287	0.021666666666666667	0.036	0.018571428571428572	0.01875	0.04
ENSMUSG00000086695	0.09999999999999999	0.18285714285714286	0.30333333333333334	0.26799999999999996	0.18857142857142856	0.060000000000000005	0.0
ENSMUSG00000086697	0.0	0.002857142857142857	0.0033333333333333335	0.018	0.0	0.01125	0.2
ENSMUSG00000086700	0.045714285714285714	0.0	0.0	0.028000000000000004	0.0	0.01375	0.0
ENSMUSG00000086704	0.022857142857142857	0.02	0.0	0.016	0.10285714285714286	0.04375	0.0
ENSMUSG00000086706	0.1042857142857143	0.09	0.115	0.16	0.12999999999999998	0.04625	0.38
ENSMUSG00000086709	0.0	0.0	0.0	0.0	0.0	0.02625	0.0
ENSMUSG00000086711	0.002857142857142857	0.002857142857142857	0.0	0.0	0.0014285714285714286	0.00125	0.0
ENSMUSG00000086712	0.6528571428571428	0.48285714285714276	0.7833333333333333	0.648	0.6614285714285714	0.3575	0.6
ENSMUSG00000086713	0.0	0.01	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086714	0.4685714285714286	0.39571428571428574	0.325	0.29800000000000004	0.4757142857142857	0.35625	0.58
ENSMUSG00000086715	0.0	0.0	0.015	0.0	0.0	0.0	0.0
ENSMUSG00000086716	0.0	0.03142857142857143	0.0	0.052000000000000005	0.05857142857142857	0.0	0.0
ENSMUSG00000086717	0.05285714285714286	0.022857142857142857	0.024999999999999998	0.0	0.08857142857142856	0.015	0.0
ENSMUSG00000086718	0.0	0.04285714285714286	0.041666666666666664	0.022	0.015714285714285715	0.06	0.0
ENSMUSG00000086721	0.015714285714285715	0.05142857142857143	0.0	0.022	0.04	0.04625	0.0
